Station Names,YEAR,Month,Max Temp,Min Temp,Relative Humidity,Wind Speed,Cloud Coverage,Bright Sunshine,Station Number,X_COR,Y_COR,LATITUDE,LONGITUDE,ALT,Period,Rainfall
Barisal,1977,4,34.7,23.7,83,2.3,5,6.9,41950,536809.8,510151.9,22.7,90.36,4,1977.04,307
Barisal,1978,4,35,22.2,78,1.1,3.3,8.3,41950,536809.8,510151.9,22.7,90.36,4,1978.04,242
Barisal,1979,4,37.5,24.1,75,1.1,2.2,9.2,41950,536809.8,510151.9,22.7,90.36,4,1979.04,38
Barisal,1980,4,37,25.3,75,2,3.4,9.2,41950,536809.8,510151.9,22.7,90.36,4,1980.04,13
Barisal,1981,4,34,22.7,84,1.3,4.4,7.4,41950,536809.8,510151.9,22.7,90.36,4,1981.04,412
Barisal,1982,4,34.4,22.6,79,1.7,4.3,9.4,41950,536809.8,510151.9,22.7,90.36,4,1982.04,178
Barisal,1983,4,36.7,23,76,2,3.1,9.1,41950,536809.8,510151.9,22.7,90.36,4,1983.04,92
Barisal,1984,4,36.3,23.8,82,1.8,4,7.8,41950,536809.8,510151.9,22.7,90.36,4,1984.04,102
Barisal,1985,4,36.6,24.6,81,1.9,4.7,8.4,41950,536809.8,510151.9,22.7,90.36,4,1985.04,64
Barisal,1986,4,35.4,23.2,80,1.7,4.5,8,41950,536809.8,510151.9,22.7,90.36,4,1986.04,102
Barisal,1987,4,37.5,23.7,82,1.5,4.2,7.7,41950,536809.8,510151.9,22.7,90.36,4,1987.04,150
Barisal,1988,4,37,24.3,79,1.1,4,8,41950,536809.8,510151.9,22.7,90.36,4,1988.04,96
Barisal,1989,4,35.5,24.7,80,2.2,3.7,9,41950,536809.8,510151.9,22.7,90.36,4,1989.04,89
Barisal,1990,4,34.6,22.9,82,1.9,4.8,8.4,41950,536809.8,510151.9,22.7,90.36,4,1990.04,139
Barisal,1991,4,36,24.3,79,1.5,4.2,7.9,41950,536809.8,510151.9,22.7,90.36,4,1991.04,53
Barisal,1992,4,37.8,25.3,79,1.9,2.9,8.4,41950,536809.8,510151.9,22.7,90.36,4,1992.04,1
Barisal,1993,4,36,22.6,83,1.2,3.9,8.8,41950,536809.8,510151.9,22.7,90.36,4,1993.04,216
Barisal,1994,4,36.5,23.1,77,0.8,3.5,8,41950,536809.8,510151.9,22.7,90.36,4,1994.04,101
Barisal,1995,4,38.2,24.6,75,1.2,2.7,9.1,41950,536809.8,510151.9,22.7,90.36,4,1995.04,12
Barisal,1996,4,36.6,23.5,82,1.2,3.5,7.5,41950,536809.8,510151.9,22.7,90.36,4,1996.04,131
Barisal,1997,4,35.2,20.7,84,1.1,4.6,7.4,41950,536809.8,510151.9,22.7,90.36,4,1997.04,203
Barisal,1998,4,35.6,22.5,81,1.4,3.8,8.1,41950,536809.8,510151.9,22.7,90.36,4,1998.04,251
Barisal,1999,4,36.6,24.9,79,1.9,3.4,7.6,41950,536809.8,510151.9,22.7,90.36,4,1999.04,20
Barisal,2000,4,35.3,23.2,80,2.4,4.3,5.5,41950,536809.8,510151.9,22.7,90.36,4,2000.04,135
Barisal,2001,4,37.6,23.6,77,1.5,3.8,6.8,41950,536809.8,510151.9,22.7,90.36,4,2001.04,16
Barisal,2002,4,34.4,22.8,80,1.8,4.8,8.6,41950,536809.8,510151.9,22.7,90.36,4,2002.04,101
Barisal,2003,4,35.6,24.8,85,1.9,4.4,8.1,41950,536809.8,510151.9,22.7,90.36,4,2003.04,104
Barisal,2004,4,34.4,24.3,80,2.5,5.1,7,41950,536809.8,510151.9,22.7,90.36,4,2004.04,87
Barisal,2005,4,36.5,24.6,80,0.8,3.7,9.1,41950,536809.8,510151.9,22.7,90.36,4,2005.04,26
Barisal,2006,4,36.6,24.1,81,1.5,3.8,7.4,41950,536809.8,510151.9,22.7,90.36,4,2006.04,41
Barisal,2007,4,35.2,23.8,79,1.6,3.7,6.8,41950,536809.8,510151.9,22.7,90.36,4,2007.04,50
Barisal,2008,4,37.2,24,80,1.4,2.8,8.8,41950,536809.8,510151.9,22.7,90.36,4,2008.04,16
Barisal,2009,4,37,25.1,78,3.9,2.8,8.8,41950,536809.8,510151.9,22.7,90.36,4,2009.04,112
Barisal,2010,4,37.2,26.5,77,5.1,4.8,8.1,41950,536809.8,510151.9,22.7,90.36,4,2010.04,10
Barisal,2011,4,35.7,23,79,1.7,3.5,7.5,41950,536809.8,510151.9,22.7,90.36,4,2011.04,105
Barisal,2012,4,37.3,23.7,79,2.9,4.1,7.3,41950,536809.8,510151.9,22.7,90.36,4,2012.04,223
Barisal,2013,4,36.2,24,76,2.5,3.5,8.2,41950,536809.8,510151.9,22.7,90.36,4,2013.04,64
Barisal,1949,5,35.6,25,76,1.703703704,4.1,7.046808511,41950,536809.8,510151.9,22.7,90.36,4,1949.05,217
Barisal,1950,5,36.1,25.5,78,1.703703704,4.8,7.046808511,41950,536809.8,510151.9,22.7,90.36,4,1950.05,87
Barisal,1951,5,35.2,25.6,78,1.703703704,3.9,7.046808511,41950,536809.8,510151.9,22.7,90.36,4,1951.05,114
Barisal,1952,5,33.6,25,81,1.703703704,4.7,7.046808511,41950,536809.8,510151.9,22.7,90.36,4,1952.05,196
Barisal,1953,5,36.1,25.2,81,1.703703704,5.3,7.046808511,41950,536809.8,510151.9,22.7,90.36,4,1953.05,339
Barisal,1954,5,37.1,26.3,74,1.703703704,3.8,7.046808511,41950,536809.8,510151.9,22.7,90.36,4,1954.05,70
Barisal,1955,5,33.6,25,81,1.703703704,4.7,7.046808511,41950,536809.8,510151.9,22.7,90.36,4,1955.05,196
Barisal,1956,5,34.4,26.2,83,1.703703704,5.6,7.046808511,41950,536809.8,510151.9,22.7,90.36,4,1956.05,343
Barisal,1957,5,36.2,26.7,77,1.703703704,4.2,7.046808511,41950,536809.8,510151.9,22.7,90.36,4,1957.05,22
Barisal,1958,5,36.1,26.2,83,1.703703704,4,7.046808511,41950,536809.8,510151.9,22.7,90.36,4,1958.05,289
Barisal,1959,5,36.1,25.6,79,1.703703704,4.6,7.046808511,41950,536809.8,510151.9,22.7,90.36,4,1959.05,258
Barisal,1960,5,37.2,26.4,76,1.1,4.2,7.046808511,41950,536809.8,510151.9,22.7,90.36,4,1960.05,324
Barisal,1961,5,36.6,25.5,81,1.2,3.6,7.046808511,41950,536809.8,510151.9,22.7,90.36,4,1961.05,303
Barisal,1962,5,36.1,24.4,75,1.4,4.4,7.046808511,41950,536809.8,510151.9,22.7,90.36,4,1962.05,134
Barisal,1963,5,34.9,24.6,87,0.9,4.7,7.046808511,41950,536809.8,510151.9,22.7,90.36,4,1963.05,252
Barisal,1964,5,33.6,25,81,1.6,4,7.046808511,41950,536809.8,510151.9,22.7,90.36,4,1964.05,47
Barisal,1965,5,33.6,25,81,1.3,4.6,7.046808511,41950,536809.8,510151.9,22.7,90.36,4,1965.05,127
Barisal,1966,5,33.6,25,79,1.6,3.9,7.046808511,41950,536809.8,510151.9,22.7,90.36,4,1966.05,175
Barisal,1967,5,35.8,25.3,80,2,4.3,7.3,41950,536809.8,510151.9,22.7,90.36,4,1967.05,71
Barisal,1968,5,37.6,24.9,79,2.3,5.9,7.7,41950,536809.8,510151.9,22.7,90.36,4,1968.05,246
Barisal,1969,5,35.8,25.1,77,0.9,4.7,7.8,41950,536809.8,510151.9,22.7,90.36,4,1969.05,55
Barisal,1970,5,35.6,26.2,80,2.3,5.2,8,41950,536809.8,510151.9,22.7,90.36,4,1970.05,124
Barisal,1971,5,35.2,24,81,1.5,5,7.1,41950,536809.8,510151.9,22.7,90.36,4,1971.05,286
Barisal,1972,5,36.1,26.1,81,2.8,4.3,8.9,41950,536809.8,510151.9,22.7,90.36,4,1972.05,130
Barisal,1973,5,34.4,24.4,86,1.7,5.3,6.7,41950,536809.8,510151.9,22.7,90.36,4,1973.05,508
Barisal,1974,5,35.6,24.3,82,2.3,4.6,7.6,41950,536809.8,510151.9,22.7,90.36,4,1974.05,265
Barisal,1975,5,35,24.4,81,1.8,4.1,8.2,41950,536809.8,510151.9,22.7,90.36,4,1975.05,230
Barisal,1976,5,37.2,24.1,83,1.2,4.8,8.7,41950,536809.8,510151.9,22.7,90.36,4,1976.05,164
Barisal,1977,5,33.7,24.4,84,1.7,5.1,4.3,41950,536809.8,510151.9,22.7,90.36,4,1977.05,157
Barisal,1978,5,35.6,24.1,82,1.6,5,7.1,41950,536809.8,510151.9,22.7,90.36,4,1978.05,387
Barisal,1979,5,37.2,26.1,77,1.6,2.9,10,41950,536809.8,510151.9,22.7,90.36,4,1979.05,67
Barisal,1980,5,35.8,24.1,82,1.8,4.5,6.9,41950,536809.8,510151.9,22.7,90.36,4,1980.05,235
Barisal,1981,5,33.9,24.1,84,1.1,5.2,6.6,41950,536809.8,510151.9,22.7,90.36,4,1981.05,280
Barisal,1982,5,37,25.9,76,1,2.7,9.2,41950,536809.8,510151.9,22.7,90.36,4,1982.05,65
Barisal,1983,5,35.9,24.2,81,1.5,4.3,8.4,41950,536809.8,510151.9,22.7,90.36,4,1983.05,318
Barisal,1984,5,34.8,25.2,85,2,5.9,7,41950,536809.8,510151.9,22.7,90.36,4,1984.05,283
Barisal,1985,5,35,24.2,88,1.7,5.1,7.9,41950,536809.8,510151.9,22.7,90.36,4,1985.05,226
Barisal,1986,5,36.8,23.7,83,0.7,3.7,8.3,41950,536809.8,510151.9,22.7,90.36,4,1986.05,181
Barisal,1987,5,36.6,24.6,82,0.9,3.7,8.4,41950,536809.8,510151.9,22.7,90.36,4,1987.05,96
Barisal,1988,5,34.5,25.5,84,1.4,5.6,6.2,41950,536809.8,510151.9,22.7,90.36,4,1988.05,393
Barisal,1989,5,35.5,26,84,1.7,4.6,7.8,41950,536809.8,510151.9,22.7,90.36,4,1989.05,164
Barisal,1990,5,35,24.3,85,0.7,5.3,6.6,41950,536809.8,510151.9,22.7,90.36,4,1990.05,352
Barisal,1991,5,33.5,24.5,86,2.5,6.1,5.8,41950,536809.8,510151.9,22.7,90.36,4,1991.05,191
Barisal,1992,5,35.5,23.9,83,1.3,4.1,7.2,41950,536809.8,510151.9,22.7,90.36,4,1992.05,205
Barisal,1993,5,34.5,23.8,87,1.6,5.2,6.9,41950,536809.8,510151.9,22.7,90.36,4,1993.05,352
Barisal,1994,5,36.2,25.1,83,1,4.2,7.5,41950,536809.8,510151.9,22.7,90.36,4,1994.05,178
Barisal,1995,5,36.7,26.5,84,1.6,5.2,6,41950,536809.8,510151.9,22.7,90.36,4,1995.05,144
Barisal,1996,5,36.6,25.3,84,2.3,4.7,7.5,41950,536809.8,510151.9,22.7,90.36,4,1996.05,94
Barisal,1997,5,35.6,24.2,84,1.6,5.3,7.1,41950,536809.8,510151.9,22.7,90.36,4,1997.05,235
Barisal,1998,5,36.5,24.5,84,1.4,5.2,4.7,41950,536809.8,510151.9,22.7,90.36,4,1998.05,179
Barisal,1999,5,35.7,25,86,2.2,5.7,3.8,41950,536809.8,510151.9,22.7,90.36,4,1999.05,212
Barisal,2000,5,36.3,24.3,83,1.3,6,4.4,41950,536809.8,510151.9,22.7,90.36,4,2000.05,246
Barisal,2001,5,35.6,23.7,87,1.3,5.3,5,41950,536809.8,510151.9,22.7,90.36,4,2001.05,282
Barisal,2002,5,35.4,24.1,83,1.9,5.9,7.2,41950,536809.8,510151.9,22.7,90.36,4,2002.05,324
Barisal,2003,5,35.4,26,86,1.6,5.1,7.4,41950,536809.8,510151.9,22.7,90.36,4,2003.05,85
Barisal,2004,5,36.8,25.8,78,1.6,4.2,7.2,41950,536809.8,510151.9,22.7,90.36,4,2004.05,126
Barisal,2005,5,36,25.4,83,1.3,4.8,8,41950,536809.8,510151.9,22.7,90.36,4,2005.05,85
Barisal,2006,5,36.2,25.4,83,1.3,4.8,6,41950,536809.8,510151.9,22.7,90.36,4,2006.05,274
Barisal,2007,5,37,25.7,82,1,4.1,7.4,41950,536809.8,510151.9,22.7,90.36,4,2007.05,146
Barisal,2008,5,36.8,25.4,81,1.1,4.5,7.5,41950,536809.8,510151.9,22.7,90.36,4,2008.05,64
Barisal,2009,5,36,25.6,79,4,4.7,7.2,41950,536809.8,510151.9,22.7,90.36,4,2009.05,133
Barisal,2010,5,36.3,25.8,81,3.8,5.6,6.7,41950,536809.8,510151.9,22.7,90.36,4,2010.05,212
Barisal,2011,5,36.2,25.2,82,2.7,4.8,7.3,41950,536809.8,510151.9,22.7,90.36,4,2011.05,153
Barisal,2012,5,36.6,25.9,80,2.2,3.8,6.9,41950,536809.8,510151.9,22.7,90.36,4,2012.05,105
Barisal,2013,5,37.5,24.8,87,4.1,6.9,3.8,41950,536809.8,510151.9,22.7,90.36,4,2013.05,701
Barisal,1949,6,34.4,25.7,80,1.631481481,5.6,4.072340426,41950,536809.8,510151.9,22.7,90.36,4,1949.06,512
Barisal,1950,6,33.9,26,87,1.631481481,7.2,4.072340426,41950,536809.8,510151.9,22.7,90.36,4,1950.06,476
Barisal,1951,6,33.9,26.2,87,1.631481481,6.7,4.072340426,41950,536809.8,510151.9,22.7,90.36,4,1951.06,394
Barisal,1952,6,32.9,25.7,87,1.631481481,6.2,4.072340426,41950,536809.8,510151.9,22.7,90.36,4,1952.06,406
Barisal,1953,6,35.6,25.2,88,1.631481481,7.3,4.072340426,41950,536809.8,510151.9,22.7,90.36,4,1953.06,715
Barisal,1954,6,36,25.4,86,1.631481481,6.4,4.072340426,41950,536809.8,510151.9,22.7,90.36,4,1954.06,500
Barisal,1955,6,32.9,25.7,87,1.631481481,6.2,4.072340426,41950,536809.8,510151.9,22.7,90.36,4,1955.06,406
Barisal,1956,6,32.2,25.2,87,1.631481481,6.3,4.072340426,41950,536809.8,510151.9,22.7,90.36,4,1956.06,784
Barisal,1957,6,35.5,26.5,83,1.631481481,5.3,4.072340426,41950,536809.8,510151.9,22.7,90.36,4,1957.06,244
Barisal,1958,6,35.5,27,84,1.631481481,4.9,4.072340426,41950,536809.8,510151.9,22.7,90.36,4,1958.06,171
Barisal,1959,6,34.6,25.8,85,1.631481481,5.4,4.072340426,41950,536809.8,510151.9,22.7,90.36,4,1959.06,377
Barisal,1960,6,34.4,26.5,84,0.6,5,4.072340426,41950,536809.8,510151.9,22.7,90.36,4,1960.06,433
Barisal,1961,6,36.1,25.7,86,0.5,5.9,4.072340426,41950,536809.8,510151.9,22.7,90.36,4,1961.06,553
Barisal,1962,6,34.8,25.7,84,1.4,6.5,4.072340426,41950,536809.8,510151.9,22.7,90.36,4,1962.06,325
Barisal,1963,6,34.9,26.2,88,1.1,5.7,4.072340426,41950,536809.8,510151.9,22.7,90.36,4,1963.06,232
Barisal,1964,6,32.9,25.7,87,2.8,6.3,4.072340426,41950,536809.8,510151.9,22.7,90.36,4,1964.06,225
Barisal,1965,6,32.9,25.7,87,1.8,7.1,4.072340426,41950,536809.8,510151.9,22.7,90.36,4,1965.06,407
Barisal,1966,6,32.9,25.7,88,1.9,5.6,4.072340426,41950,536809.8,510151.9,22.7,90.36,4,1966.06,416
Barisal,1967,6,34.7,25.5,88,1.9,5.7,5.2,41950,536809.8,510151.9,22.7,90.36,4,1967.06,159
Barisal,1968,6,32.5,24.7,90,1.2,7.1,2.3,41950,536809.8,510151.9,22.7,90.36,4,1968.06,847
Barisal,1969,6,33.1,26.3,89,1.3,7.1,2.9,41950,536809.8,510151.9,22.7,90.36,4,1969.06,347
Barisal,1970,6,33.7,25.6,89,2.3,6.7,3.9,41950,536809.8,510151.9,22.7,90.36,4,1970.06,408
Barisal,1971,6,32.8,25.4,87,3.1,6.9,4.1,41950,536809.8,510151.9,22.7,90.36,4,1971.06,503
Barisal,1972,6,36.4,26.1,85,1.8,5.9,6.3,41950,536809.8,510151.9,22.7,90.36,4,1972.06,262
Barisal,1973,6,33.9,25.7,88,1.3,6.3,4.5,41950,536809.8,510151.9,22.7,90.36,4,1973.06,502
Barisal,1974,6,34.4,25.3,88,1.7,6.6,5,41950,536809.8,510151.9,22.7,90.36,4,1974.06,289
Barisal,1975,6,33.9,25.5,87,1.2,5.2,5.8,41950,536809.8,510151.9,22.7,90.36,4,1975.06,353
Barisal,1976,6,34.2,24.7,87,1.2,6.6,4.3,41950,536809.8,510151.9,22.7,90.36,4,1976.06,330
Barisal,1977,6,34.4,25.6,89,1.7,6.2,3.4,41950,536809.8,510151.9,22.7,90.36,4,1977.06,557
Barisal,1978,6,33.3,25.8,87,1.6,5.9,4.1,41950,536809.8,510151.9,22.7,90.36,4,1978.06,631
Barisal,1979,6,37.3,26.1,87,1.8,5.5,5.4,41950,536809.8,510151.9,22.7,90.36,4,1979.06,453
Barisal,1980,6,34.6,25.9,88,1.6,5.9,4.5,41950,536809.8,510151.9,22.7,90.36,4,1980.06,272
Barisal,1981,6,35,25.8,85,1.1,5.6,4.3,41950,536809.8,510151.9,22.7,90.36,4,1981.06,433
Barisal,1982,6,37.8,25.6,87,1.1,5.9,3.9,41950,536809.8,510151.9,22.7,90.36,4,1982.06,465
Barisal,1983,6,34.8,25.8,86,1.3,5.6,5.1,41950,536809.8,510151.9,22.7,90.36,4,1983.06,292
Barisal,1984,6,35.6,25.3,90,1.3,7.2,3.7,41950,536809.8,510151.9,22.7,90.36,4,1984.06,1025
Barisal,1985,6,36.2,25.8,91,1.5,6.3,3.9,41950,536809.8,510151.9,22.7,90.36,4,1985.06,322
Barisal,1986,6,36,25.9,87,1.3,5.7,4.9,41950,536809.8,510151.9,22.7,90.36,4,1986.06,254
Barisal,1987,6,39.6,26.6,85,1.5,5.7,5.1,41950,536809.8,510151.9,22.7,90.36,4,1987.06,275
Barisal,1988,6,34.6,25.4,88,1.2,6,3.8,41950,536809.8,510151.9,22.7,90.36,4,1988.06,565
Barisal,1989,6,34.5,25.7,87,1.3,6,5.5,41950,536809.8,510151.9,22.7,90.36,4,1989.06,206
Barisal,1990,6,39.4,25.4,89,1.4,6.4,3.4,41950,536809.8,510151.9,22.7,90.36,4,1990.06,386
Barisal,1991,6,34.4,25.1,90,1.3,6.6,3,41950,536809.8,510151.9,22.7,90.36,4,1991.06,562
Barisal,1992,6,35,25.9,88,1.2,5.5,5,41950,536809.8,510151.9,22.7,90.36,4,1992.06,190
Barisal,1993,6,34.4,25.5,89,2.1,6.1,4.9,41950,536809.8,510151.9,22.7,90.36,4,1993.06,384
Barisal,1994,6,35.5,25.5,89,1.2,6.4,3.3,41950,536809.8,510151.9,22.7,90.36,4,1994.06,571
Barisal,1995,6,34.6,25.6,88,1.1,6,3.2,41950,536809.8,510151.9,22.7,90.36,4,1995.06,657
Barisal,1996,6,35.5,25.2,87,1.8,5.4,4.8,41950,536809.8,510151.9,22.7,90.36,4,1996.06,449
Barisal,1997,6,35.4,25.3,86,2.1,6.4,4.6,41950,536809.8,510151.9,22.7,90.36,4,1997.06,205
Barisal,1998,6,35.5,25.8,86,2.3,5.7,3.1,41950,536809.8,510151.9,22.7,90.36,4,1998.06,208
Barisal,1999,6,36.7,25.4,88,1.9,6.6,3.1,41950,536809.8,510151.9,22.7,90.36,4,1999.06,260
Barisal,2000,6,34.8,25,90,1.6,6.7,2.7,41950,536809.8,510151.9,22.7,90.36,4,2000.06,282
Barisal,2001,6,34.5,25,94,1.6,7.3,1.9,41950,536809.8,510151.9,22.7,90.36,4,2001.06,641
Barisal,2002,6,35.4,25.6,89,1.3,6.7,3.5,41950,536809.8,510151.9,22.7,90.36,4,2002.06,541
Barisal,2003,6,36.5,25.7,92,1.9,7,2.7,41950,536809.8,510151.9,22.7,90.36,4,2003.06,521
Barisal,2004,6,35.8,25.6,87,0.8,6,2.5,41950,536809.8,510151.9,22.7,90.36,4,2004.06,316
Barisal,2005,6,36.5,27.1,88,0.9,6.1,4.4,41950,536809.8,510151.9,22.7,90.36,4,2005.06,326
Barisal,2006,6,36.5,26.6,89,1.3,6.4,3.4,41950,536809.8,510151.9,22.7,90.36,4,2006.06,352
Barisal,2007,6,35,26.3,88,1.2,6.1,4.1,41950,536809.8,510151.9,22.7,90.36,4,2007.06,471
Barisal,2008,6,35.5,26,89,1.3,6.6,2.9,41950,536809.8,510151.9,22.7,90.36,4,2008.06,239
Barisal,2009,6,37,27,82,3.5,5.3,6.1,41950,536809.8,510151.9,22.7,90.36,4,2009.06,139
Barisal,2010,6,35.1,26.4,88,2.7,6.6,3.8,41950,536809.8,510151.9,22.7,90.36,4,2010.06,481
Barisal,2011,6,35.6,26.3,88,3.5,6.3,3.6,41950,536809.8,510151.9,22.7,90.36,4,2011.06,481
Barisal,2012,6,36.7,27.2,86,2.3,6.6,3.8,41950,536809.8,510151.9,22.7,90.36,4,2012.06,205
Barisal,2013,6,36,26.8,85,2.4,5.7,5.7,41950,536809.8,510151.9,22.7,90.36,4,2013.06,277
Barisal,1949,7,33.4,25.8,85,1.57037037,5.4,3.738297872,41950,536809.8,510151.9,22.7,90.36,4,1949.07,575
Barisal,1950,7,32.2,25.9,89,1.57037037,6.8,3.738297872,41950,536809.8,510151.9,22.7,90.36,4,1950.07,546
Barisal,1951,7,35,26,89,1.57037037,7.2,3.738297872,41950,536809.8,510151.9,22.7,90.36,4,1951.07,375
Barisal,1952,7,31.2,25.6,88,1.57037037,6.5,3.738297872,41950,536809.8,510151.9,22.7,90.36,4,1952.07,414
Barisal,1953,7,35,25.5,91,1.57037037,6.9,3.738297872,41950,536809.8,510151.9,22.7,90.36,4,1953.07,526
Barisal,1954,7,33,25.8,85,1.57037037,5.6,3.738297872,41950,536809.8,510151.9,22.7,90.36,4,1954.07,260
Barisal,1955,7,31.2,25.6,88,1.57037037,6.5,3.738297872,41950,536809.8,510151.9,22.7,90.36,4,1955.07,414
Barisal,1956,7,33.8,25.8,86,1.57037037,5.7,3.738297872,41950,536809.8,510151.9,22.7,90.36,4,1956.07,319
Barisal,1957,7,33.3,26,87,1.57037037,5.8,3.738297872,41950,536809.8,510151.9,22.7,90.36,4,1957.07,564
Barisal,1958,7,33.3,26.2,90,1.57037037,6,3.738297872,41950,536809.8,510151.9,22.7,90.36,4,1958.07,414
Barisal,1959,7,33.8,25.8,87,1.57037037,6.5,3.738297872,41950,536809.8,510151.9,22.7,90.36,4,1959.07,751
Barisal,1960,7,32.8,25.5,89,0.4,6,3.738297872,41950,536809.8,510151.9,22.7,90.36,4,1960.07,716
Barisal,1961,7,34.4,26.2,83,0.5,5.6,3.738297872,41950,536809.8,510151.9,22.7,90.36,4,1961.07,244
Barisal,1962,7,34.4,26.6,84,1.2,5.7,3.738297872,41950,536809.8,510151.9,22.7,90.36,4,1962.07,421
Barisal,1963,7,32.7,26.2,87,0.7,5.6,3.738297872,41950,536809.8,510151.9,22.7,90.36,4,1963.07,372
Barisal,1964,7,31.2,25.6,88,1.9,7.2,3.738297872,41950,536809.8,510151.9,22.7,90.36,4,1964.07,318
Barisal,1965,7,31.2,25.6,89,2.2,7,3.738297872,41950,536809.8,510151.9,22.7,90.36,4,1965.07,185
Barisal,1966,7,31.2,25.6,87,1.5,7.2,3.738297872,41950,536809.8,510151.9,22.7,90.36,4,1966.07,328
Barisal,1967,7,32.9,24.3,91,1.5,6.6,4.1,41950,536809.8,510151.9,22.7,90.36,4,1967.07,292
Barisal,1968,7,35.2,25.5,89,1.8,7,3.6,41950,536809.8,510151.9,22.7,90.36,4,1968.07,422
Barisal,1969,7,31.9,25.5,91,1.5,6.9,4,41950,536809.8,510151.9,22.7,90.36,4,1969.07,487
Barisal,1970,7,34.4,25.7,90,1.8,6.7,3.4,41950,536809.8,510151.9,22.7,90.36,4,1970.07,530
Barisal,1971,7,32.8,25.7,88,3.1,7.1,3.7,41950,536809.8,510151.9,22.7,90.36,4,1971.07,250
Barisal,1972,7,35.1,26.2,88,1.7,6.4,4.8,41950,536809.8,510151.9,22.7,90.36,4,1972.07,248
Barisal,1973,7,32.8,25.7,90,2.4,6.4,5.6,41950,536809.8,510151.9,22.7,90.36,4,1973.07,392
Barisal,1974,7,32.8,24.9,93,1.5,7.3,2.5,41950,536809.8,510151.9,22.7,90.36,4,1974.07,684
Barisal,1975,7,32.2,24.6,88,1.6,6.4,3.7,41950,536809.8,510151.9,22.7,90.36,4,1975.07,321
Barisal,1976,7,33.2,24.6,89,1.6,6.8,4.6,41950,536809.8,510151.9,22.7,90.36,4,1976.07,350
Barisal,1977,7,33.2,26,90,1.4,6.3,3.6,41950,536809.8,510151.9,22.7,90.36,4,1977.07,299
Barisal,1978,7,33.9,25.6,87,1.3,5.8,3.7,41950,536809.8,510151.9,22.7,90.36,4,1978.07,409
Barisal,1979,7,34.4,26,88,1.6,5.6,5.1,41950,536809.8,510151.9,22.7,90.36,4,1979.07,559
Barisal,1980,7,33.4,26.2,91,1.5,6.1,4,41950,536809.8,510151.9,22.7,90.36,4,1980.07,526
Barisal,1981,7,32.1,25.3,91,1,6.3,2.5,41950,536809.8,510151.9,22.7,90.36,4,1981.07,521
Barisal,1982,7,34,26.2,86,1.3,5.5,5.3,41950,536809.8,510151.9,22.7,90.36,4,1982.07,223
Barisal,1983,7,34.2,26,86,1.3,6.1,3.7,41950,536809.8,510151.9,22.7,90.36,4,1983.07,399
Barisal,1984,7,32.8,24.9,90,1.3,6.9,4.2,41950,536809.8,510151.9,22.7,90.36,4,1984.07,448
Barisal,1985,7,34.5,25.3,93,1.5,6.8,3.3,41950,536809.8,510151.9,22.7,90.36,4,1985.07,291
Barisal,1986,7,35.5,25.2,91,0.8,6.4,3.9,41950,536809.8,510151.9,22.7,90.36,4,1986.07,381
Barisal,1987,7,33.8,25.4,94,0.9,7,1.8,41950,536809.8,510151.9,22.7,90.36,4,1987.07,568
Barisal,1988,7,33.5,25.9,90,1.3,6.5,4,41950,536809.8,510151.9,22.7,90.36,4,1988.07,422
Barisal,1989,7,33.6,25.4,89,1.3,6.3,4.9,41950,536809.8,510151.9,22.7,90.36,4,1989.07,453
Barisal,1990,7,32.5,25.4,92,1,6.9,2.9,41950,536809.8,510151.9,22.7,90.36,4,1990.07,457
Barisal,1991,7,33.3,25.7,88,1.5,6.5,3.9,41950,536809.8,510151.9,22.7,90.36,4,1991.07,356
Barisal,1992,7,35.5,25.5,90,1.3,6.9,2.6,41950,536809.8,510151.9,22.7,90.36,4,1992.07,299
Barisal,1993,7,33.2,25.5,90,2.1,6.4,3.9,41950,536809.8,510151.9,22.7,90.36,4,1993.07,408
Barisal,1994,7,33.2,25.7,88,1.3,6.4,4.2,41950,536809.8,510151.9,22.7,90.36,4,1994.07,202
Barisal,1995,7,34,25.1,88,1.4,6.7,3.4,41950,536809.8,510151.9,22.7,90.36,4,1995.07,517
Barisal,1996,7,35,25.7,88,1.6,5.9,3.3,41950,536809.8,510151.9,22.7,90.36,4,1996.07,307
Barisal,1997,7,33.7,25.4,91,1.6,6.9,3.1,41950,536809.8,510151.9,22.7,90.36,4,1997.07,406
Barisal,1998,7,34.5,25.1,92,1.7,6.8,1.9,41950,536809.8,510151.9,22.7,90.36,4,1998.07,616
Barisal,1999,7,34,25.1,91,1.6,7,2.9,41950,536809.8,510151.9,22.7,90.36,4,1999.07,527
Barisal,2000,7,35.2,25.2,88,1.7,6.4,3.8,41950,536809.8,510151.9,22.7,90.36,4,2000.07,389
Barisal,2001,7,33,25.3,91,2,7.1,3.8,41950,536809.8,510151.9,22.7,90.36,4,2001.07,556
Barisal,2002,7,34.5,25.9,90,1.1,7.3,2.7,41950,536809.8,510151.9,22.7,90.36,4,2002.07,716
Barisal,2003,7,34.2,26.5,92,1.5,6.4,4.8,41950,536809.8,510151.9,22.7,90.36,4,2003.07,243
Barisal,2004,7,33.8,25.9,87,1.6,6.9,3.5,41950,536809.8,510151.9,22.7,90.36,4,2004.07,241
Barisal,2005,7,33.2,25.9,93,1.3,6.6,4.5,41950,536809.8,510151.9,22.7,90.36,4,2005.07,463
