Station Names,Max Temp,Min Temp,Relative Humidity,Wind Speed,Bright Sunshine,X_COR,Y_COR,LATITUDE,LONGITUDE,ALT,inverse(Cloud Coverage),Station_Barisal,Station_Bhola,Station_Bogra,Station_Chandpur,Station_Chittagong (City-Ambagan),Station_Chittagong (IAP-Patenga),Station_Chuadanga,Station_Comilla,Station_Coxs Bazar,Station_Dhaka,Station_Dinajpur,Station_Faridpur,Station_Feni,Station_Hatiya,Station_Ishurdi,Station_Jessore,Station_Khepupara,Station_Khulna,Station_Kutubdia,Station_Madaripur,Station_Maijdee Court,Station_Mongla,Station_Mymensingh,Station_Patuakhali,Station_Rajshahi,Station_Rangamati,Station_Rangpur,Station_Sandwip,Station_Satkhira,Station_Sitakunda,Station_Srimangal,Station_Syedpur,Station_Sylhet,Station_Tangail,Station_Teknaf,ln(Rainfall),Rainfall
Khulna,33.8,25.7,87,1.7,3,456632.4,521635.7,22.8,89.58,4,0.169491525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.616771098,275
Khulna,35.6,26,86,1.6,4.3,456632.4,521635.7,22.8,89.58,4,0.178571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.771441123,321
Khulna,34.5,26.4,87,1.3,3.8,456632.4,521635.7,22.8,89.58,4,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.552959585,258
Khulna,34.6,26.1,87,1.1,3.3,456632.4,521635.7,22.8,89.58,4,0.169491525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.916202063,371
Khulna,36.5,25.7,86,0.9,5.6,456632.4,521635.7,22.8,89.58,4,0.185185185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.683579767,294
Khulna,35.2,27.1,85,0.9,6.5,456632.4,521635.7,22.8,89.58,4,0.185185185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.236441963,188
Khulna,34.5,26.1,90,0.9,4.7,456632.4,521635.7,22.8,89.58,4,0.163934426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.180016654,483
Khulna,35.5,26.7,86,1,6,456632.4,521635.7,22.8,89.58,4,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.541263545,255
Khulna,34.5,26.5,88,1.4,4.4,456632.4,521635.7,22.8,89.58,4,0.163934426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.583496309,266
Khulna,35.2,26.9,86,0.9,3.2,456632.4,521635.7,22.8,89.58,4,0.153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.267858159,194
Khulna,34.6,26,87,1.5,4.4,456632.4,521635.7,22.8,89.58,4,0.15625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.897153868,364
Khulna,35.7,26.8,85,0.7,3.5,456632.4,521635.7,22.8,89.58,4,0.163934426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.075173815,160
Khulna,35,26.6,86,0.5,4.4,456632.4,521635.7,22.8,89.58,4,0.161290323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.308267697,202
Khulna,34.6,26.3,87,1.6,3.9,456632.4,521635.7,22.8,89.58,4,0.15625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.342121419,568
Khulna,35.4,27,84,1.7,5,456632.4,521635.7,22.8,89.58,4,0.175438596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.323009979,205
Khulna,36.5,26.2,89,2,3.3,456632.4,521635.7,22.8,89.58,4,0.161290323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.419994928,614
Khulna,34.8,26.7,91,1.9,4.5,456632.4,521635.7,22.8,89.58,4,0.161290323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.537334267,254
Khulna,35.5,26.3,92,2,3.7,456632.4,521635.7,22.8,89.58,4,0.161290323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.177944114,482
Khulna,33.3,25.9,85,1.107407407,4.906666667,456632.4,521635.7,22.8,89.58,4,0.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.787491743,120
Khulna,34.4,26.1,86,1.107407407,4.906666667,456632.4,521635.7,22.8,89.58,4,0.196078431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.86753445,130
Khulna,33.9,26.1,83,1.107407407,4.906666667,456632.4,521635.7,22.8,89.58,4,0.243902439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.18178355,178
Khulna,35.1,26.3,83,1.107407407,4.906666667,456632.4,521635.7,22.8,89.58,4,0.243902439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.030437921,153
Khulna,34.3,26,86,1.107407407,4.906666667,456632.4,521635.7,22.8,89.58,4,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.429345629,228
Khulna,37.3,25.6,87,1.107407407,4.906666667,456632.4,521635.7,22.8,89.58,4,0.172413793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.568344504,262
Khulna,34.8,26.4,87,1.107407407,4.906666667,456632.4,521635.7,22.8,89.58,4,0.15625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.852030264,128
Khulna,35.4,25.9,87,1.107407407,4.906666667,456632.4,521635.7,22.8,89.58,4,0.158730159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.257495372,192
Khulna,32.9,25.9,86,1.107407407,4.906666667,456632.4,521635.7,22.8,89.58,4,0.196078431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.407171771,223
Khulna,35.7,26.1,86,1.107407407,4.906666667,456632.4,521635.7,22.8,89.58,4,0.188679245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.327876169,206
Khulna,34.9,26.1,87,1.107407407,4.906666667,456632.4,521635.7,22.8,89.58,4,0.169491525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.493061443,243
Khulna,33.4,25.6,90,1.107407407,4.906666667,456632.4,521635.7,22.8,89.58,4,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.084499413,439
Khulna,33.6,26,89,0.3,4.906666667,456632.4,521635.7,22.8,89.58,4,0.192307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.602118821,271
Khulna,33.8,25.9,87,0.5,4.906666667,456632.4,521635.7,22.8,89.58,4,0.196078431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.753590191,116
Khulna,34.4,26.1,87,0.6,4.906666667,456632.4,521635.7,22.8,89.58,4,0.192307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.081404365,161
Khulna,35.1,26.1,86,1.4,4.906666667,456632.4,521635.7,22.8,89.58,4,0.192307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.141663557,171
Khulna,35.9,26.2,87,0.8,4.906666667,456632.4,521635.7,22.8,89.58,4,0.204081633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.875197323,131
Khulna,34.6,25.4,88,1,4.906666667,456632.4,521635.7,22.8,89.58,4,0.175438596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.690359454,296
Khulna,32.9,25.9,86,1.1,4.906666667,456632.4,521635.7,22.8,89.58,4,0.196078431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.407171771,223
Khulna,32.9,25.9,86,1.1,4.906666667,456632.4,521635.7,22.8,89.58,4,0.196078431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.407171771,223
Khulna,36.6,26.5,88,0.1,4.906666667,456632.4,521635.7,22.8,89.58,4,0.196078431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.988984047,54
Khulna,36.6,26.2,91,0.4,4.906666667,456632.4,521635.7,22.8,89.58,4,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.390240667,596
Khulna,35,26.3,86,0.2,4.906666667,456632.4,521635.7,22.8,89.58,4,0.294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.744932128,115
Khulna,36.6,26.4,86,0.6,4.906666667,456632.4,521635.7,22.8,89.58,4,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.836281907,126
Khulna,32.9,25.9,86,1.1,4.906666667,456632.4,521635.7,22.8,89.58,4,0.196078431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.407171771,223
Khulna,32.9,25.9,86,0.8,4.906666667,456632.4,521635.7,22.8,89.58,4,0.243902439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.293304825,199
Khulna,33.4,25.1,85,2.3,4.906666667,456632.4,521635.7,22.8,89.58,4,0.158730159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.11368218,452
Khulna,32.9,25.9,86,1.1,4.906666667,456632.4,521635.7,22.8,89.58,4,0.196078431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.407171771,223
Khulna,33.8,25.7,84,1.3,4.906666667,456632.4,521635.7,22.8,89.58,4,0.188679245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.894402834,363
Khulna,35.2,26.3,86,0.9,4.906666667,456632.4,521635.7,22.8,89.58,4,0.217391304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.736198448,114
Khulna,34.4,25.7,87,0.8,4.906666667,456632.4,521635.7,22.8,89.58,4,0.181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.115892125,453
Khulna,35,26,83,0.6,4.906666667,456632.4,521635.7,22.8,89.58,4,0.227272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.476463552,239
Khulna,33.3,26.6,87,1.3,4.906666667,456632.4,521635.7,22.8,89.58,4,0.227272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.919980926,137
Khulna,35.1,26.4,88,1.7,4.906666667,456632.4,521635.7,22.8,89.58,4,0.227272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.236441963,188
Khulna,34.1,25.8,86,1.7,4.906666667,456632.4,521635.7,22.8,89.58,4,0.238095238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.590986981,268
Khulna,34.3,26,89,2.7,4.906666667,456632.4,521635.7,22.8,89.58,4,0.181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.497168225,244
Khulna,34.5,25.3,90,2.1,4.5,456632.4,521635.7,22.8,89.58,4,0.178571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.068904202,159
Khulna,34.5,26,87,2.4,4.9,456632.4,521635.7,22.8,89.58,4,0.169491525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.96284463,143
Khulna,35.9,25,89,1.8,4.5,456632.4,521635.7,22.8,89.58,4,0.158730159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.466144724,643
Khulna,35.3,25.5,89,1.2,4.5,456632.4,521635.7,22.8,89.58,4,0.169491525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.241747015,189
Khulna,39.1,26.4,85,1.4,4.9,456632.4,521635.7,22.8,89.58,4,0.175438596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.204692619,67
Khulna,34.6,26.1,87,1.3,4.2,456632.4,521635.7,22.8,89.58,4,0.175438596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.505331536,246
Khulna,35,26.1,88,1.2,5.2,456632.4,521635.7,22.8,89.58,4,0.175438596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.323009979,205
Khulna,35,25.9,89,0.7,4.1,456632.4,521635.7,22.8,89.58,4,0.169491525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.834810737,342
Khulna,36.6,25.6,85,1.4,5.6,456632.4,521635.7,22.8,89.58,4,0.263157895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.709530201,111
Khulna,35.3,25.6,89,1.8,4.7,456632.4,521635.7,22.8,89.58,4,0.172413793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.278114659,196
Khulna,35.5,26.1,81,1.8,6.4,456632.4,521635.7,22.8,89.58,4,0.263157895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.075173815,160
Khulna,35.1,25.6,87,1.4,3.7,456632.4,521635.7,22.8,89.58,4,0.181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.713732806,303
Khulna,37,26.1,85,0.8,5.8,456632.4,521635.7,22.8,89.58,4,0.212765957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.248495242,70
Khulna,35,25.3,89,1.1,4.1,456632.4,521635.7,22.8,89.58,4,0.185185185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.897153868,364
Khulna,36.6,26.2,86,0.8,4.8,456632.4,521635.7,22.8,89.58,4,0.208333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.703782475,300
Khulna,34.8,25.8,89,1,4.3,456632.4,521635.7,22.8,89.58,4,0.172413793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.924255797,374
Khulna,35.3,24.8,86,0.5,5.2,456632.4,521635.7,22.8,89.58,4,0.204081633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.81711116,336
Khulna,35.6,26.4,87,0.4,6.1,456632.4,521635.7,22.8,89.58,4,0.208333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.332718793,207
Khulna,36,25.9,88,0.7,5.3,456632.4,521635.7,22.8,89.58,4,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.061456919,429
Khulna,36,26.3,88,0.7,4.5,456632.4,521635.7,22.8,89.58,4,0.196078431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.976733742,145
Khulna,35.2,26.2,88,0.9,4.1,456632.4,521635.7,22.8,89.58,4,0.161290323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.431331082,621
Khulna,35.5,26.3,86,0.9,5.1,456632.4,521635.7,22.8,89.58,4,0.169491525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.01615716,410
Khulna,35,26,86,0.9,5.7,456632.4,521635.7,22.8,89.58,4,0.185185185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.361302478,579
Khulna,35,26.1,91,0.7,6.3,456632.4,521635.7,22.8,89.58,4,0.15625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.983936281,397
Khulna,34.6,26.2,86,0.4,5.1,456632.4,521635.7,22.8,89.58,4,0.172413793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.937536205,379
Khulna,35.4,26.4,85,1.2,4.1,456632.4,521635.7,22.8,89.58,4,0.192307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.877735782,357
Khulna,35.5,26.4,85,1.4,5.5,456632.4,521635.7,22.8,89.58,4,0.204081633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.056245805,157
Khulna,35.5,25.9,88,1.5,4.3,456632.4,521635.7,22.8,89.58,4,0.185185185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.905361848,367
Khulna,35.7,26.5,90,1.7,5.3,456632.4,521635.7,22.8,89.58,4,0.188679245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.924255797,374
Khulna,36,26.4,85,1.3,4.4,456632.4,521635.7,22.8,89.58,4,0.172413793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.627621114,278
Khulna,36.7,24.1,76,0.661111111,6.9,456632.4,521635.7,22.8,89.58,4,0.454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.709530201,111
Khulna,33.9,24.7,82,0.661111111,6.9,456632.4,521635.7,22.8,89.58,4,0.322580645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.442651256,85
Khulna,34.4,24.4,79,0.661111111,6.9,456632.4,521635.7,22.8,89.58,4,0.357142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.736198448,114
Khulna,36.1,25.1,84,0.661111111,6.9,456632.4,521635.7,22.8,89.58,4,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.820281566,124
Khulna,33.9,24.2,84,0.661111111,6.9,456632.4,521635.7,22.8,89.58,4,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.062595033,158
Khulna,31.7,24.2,83,0.661111111,6.9,456632.4,521635.7,22.8,89.58,4,0.263157895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.187385806,179
Khulna,36.1,23.4,82,0.661111111,6.9,456632.4,521635.7,22.8,89.58,4,0.227272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.111987788,166
Khulna,35.8,24.8,86,0.661111111,6.9,456632.4,521635.7,22.8,89.58,4,0.192307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.023880521,152
Khulna,32.7,24.1,82,0.661111111,6.9,456632.4,521635.7,22.8,89.58,4,0.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.828313737,125
Khulna,35,24.3,82,0.661111111,6.9,456632.4,521635.7,22.8,89.58,4,0.434782609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.850147602,47
Khulna,33.9,25,82,0.661111111,6.9,456632.4,521635.7,22.8,89.58,4,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.564348191,96
Khulna,33.2,24.3,87,0.661111111,6.9,456632.4,521635.7,22.8,89.58,4,0.256410256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.276643489,532
Khulna,33.8,24.2,81,0.3,6.9,456632.4,521635.7,22.8,89.58,4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.882801923,132
Khulna,30.9,16.3,80,0.4,6.9,456632.4,521635.7,22.8,89.58,4,0.714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.356708827,78
Khulna,34.1,23.8,81,0.1,6.9,456632.4,521635.7,22.8,89.58,4,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.575949103,264
Khulna,34.3,24.7,82,0.6,6.9,456632.4,521635.7,22.8,89.58,4,0.263157895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.934473933,139
Khulna,34.4,25.1,86,1.1,6.9,456632.4,521635.7,22.8,89.58,4,0.192307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.505331536,246
Khulna,34.1,24.5,78,0.7,6.9,456632.4,521635.7,22.8,89.58,4,0.294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.204692619,67
Khulna,32.7,24.1,82,0.7,6.9,456632.4,521635.7,22.8,89.58,4,0.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.828313737,125
Khulna,32.7,24.1,82,0.7,6.9,456632.4,521635.7,22.8,89.58,4,0.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.828313737,125
Khulna,35.6,24.2,87,0.5,6.9,456632.4,521635.7,22.8,89.58,4,0.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.833213344,17
Khulna,36.8,24.6,86,0.3,6.9,456632.4,521635.7,22.8,89.58,4,0.555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.912023005,50
