,Station Names,Max Temp,Min Temp,Relative Humidity,Wind Speed,Cloud Coverage,Bright Sunshine,X_COR,Y_COR,LATITUDE,LONGITUDE,ALT,sqr(Min Temp),log(Relative Humidity),Station_Barisal,Station_Bhola,Station_Bogra,Station_Chandpur,Station_Chittagong (City-Ambagan),Station_Chittagong (IAP-Patenga),Station_Chuadanga,Station_Comilla,Station_Coxs Bazar,Station_Dhaka,Station_Dinajpur,Station_Faridpur,Station_Feni,Station_Hatiya,Station_Ishurdi,Station_Jessore,Station_Khepupara,Station_Khulna,Station_Kutubdia,Station_Madaripur,Station_Maijdee Court,Station_Mongla,Station_Mymensingh,Station_Patuakhali,Station_Rajshahi,Station_Rangamati,Station_Rangpur,Station_Sandwip,Station_Satkhira,Station_Sitakunda,Station_Srimangal,Station_Syedpur,Station_Sylhet,Station_Tangail,Station_Teknaf,Rainfall,ln(Rainfall)
11537,Khulna,28,14.4,81,0.2,1,6.5,456632.4,521635.7,22.8,89.58,4,207.36,1.908485019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?
11538,Khulna,29.8,16.4,85,0.1,1.2,5.2,456632.4,521635.7,22.8,89.58,4,268.96,1.929418926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?
11539,Khulna,29.2,14.2,80,0.8,0.3,6.9,456632.4,521635.7,22.8,89.58,4,201.64,1.903089987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?
11540,Khulna,28.5,14.3,78,0.5,1.5,6.2,456632.4,521635.7,22.8,89.58,4,204.49,1.892094603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2.564949357
11541,Khulna,30.5,14.7,83,0.9,1.1,5.1,456632.4,521635.7,22.8,89.58,4,216.09,1.919078092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?
11542,Khulna,29,13.7,88,1.1,1,6.2,456632.4,521635.7,22.8,89.58,4,187.69,1.944482672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.693147181
11543,Khulna,29.5,15,79,1.3,0.7,6.3,456632.4,521635.7,22.8,89.58,4,225,1.897627091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?
11544,Kutubdia,28.14482759,14.91034483,74.65714286,0.9,0.951724138,8.346666667,690250.3,414997.4,21.83,91.84,6,222.3183829,1.873071365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?
11545,Kutubdia,28.14482759,14.91034483,74.65714286,1.3,0.951724138,8.346666667,690250.3,414997.4,21.83,91.84,6,222.3183829,1.873071365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.386294361
11546,Kutubdia,28.14482759,14.91034483,73,1.1,0.951724138,8.346666667,690250.3,414997.4,21.83,91.84,6,222.3183829,1.86332286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?
11547,Kutubdia,28.14482759,14.91034483,75,1.8,0.951724138,8.346666667,690250.3,414997.4,21.83,91.84,6,222.3183829,1.875061263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?
11548,Kutubdia,28.14482759,14.91034483,75,1.3,0.951724138,8.346666667,690250.3,414997.4,21.83,91.84,6,222.3183829,1.875061263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.386294361
11549,Kutubdia,28.14482759,14.91034483,75,1.3,0.951724138,8.346666667,690250.3,414997.4,21.83,91.84,6,222.3183829,1.875061263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.386294361
11550,Kutubdia,28.14482759,14.91034483,75,1.3,0.951724138,8.346666667,690250.3,414997.4,21.83,91.84,6,222.3183829,1.875061263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.386294361
11551,Kutubdia,28.14482759,14.91034483,75,1.3,0.951724138,8.7,690250.3,414997.4,21.83,91.84,6,222.3183829,1.875061263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.386294361
11552,Kutubdia,27,15.2,73,1.7,1.6,8.4,690250.3,414997.4,21.83,91.84,6,231.04,1.86332286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2.890371758
11553,Kutubdia,27.8,14.9,79,1.7,2.3,8.2,690250.3,414997.4,21.83,91.84,6,222.01,1.897627091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?
11554,Kutubdia,28.2,15.7,80,1.4,0.9,9.1,690250.3,414997.4,21.83,91.84,6,246.49,1.903089987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.386294361
11555,Kutubdia,28.8,15.7,73,1.7,0.8,9.3,690250.3,414997.4,21.83,91.84,6,246.49,1.86332286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?
11556,Kutubdia,27,13.5,69,1.4,0.3,9.5,690250.3,414997.4,21.83,91.84,6,182.25,1.838849091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?
11557,Kutubdia,27.2,15.1,81,1.6,0.6,8.1,690250.3,414997.4,21.83,91.84,6,228.01,1.908485019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?
11558,Kutubdia,27,14.7,77,2,1.1,7.9,690250.3,414997.4,21.83,91.84,6,216.09,1.886490725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,3.526360525
11559,Kutubdia,28.5,13.7,84,0.9,0.3,8.2,690250.3,414997.4,21.83,91.84,6,187.69,1.924279286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?
11560,Kutubdia,29,14.9,77,0.5,0.1,7.9,690250.3,414997.4,21.83,91.84,6,222.01,1.886490725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,3.931825633
11561,Kutubdia,29,14.9,73,1.4,0.7,9,690250.3,414997.4,21.83,91.84,6,222.01,1.86332286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2.197224577
11562,Kutubdia,27.6,13.6,67,1.4,1.2,8.2,690250.3,414997.4,21.83,91.84,6,184.96,1.826074803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2.079441542
11563,Kutubdia,28.5,14.9,74,2.1,0.1,9.1,690250.3,414997.4,21.83,91.84,6,222.01,1.86923172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?
11564,Kutubdia,27.6,14.2,65,1.2,0.8,8.6,690250.3,414997.4,21.83,91.84,6,201.64,1.812913357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?
11565,Kutubdia,29,15.6,82,1.3,1.2,7.8,690250.3,414997.4,21.83,91.84,6,243.36,1.913813852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2.708050201
11566,Kutubdia,27.8,15.6,77,1.4,0.5,9.4,690250.3,414997.4,21.83,91.84,6,243.36,1.886490725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?
11567,Kutubdia,28.6,15.4,76,1.1,0.6,9.6,690250.3,414997.4,21.83,91.84,6,237.16,1.880813592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2.302585093
11568,Kutubdia,29,13.4,69,0.7,0.2,9.7,690250.3,414997.4,21.83,91.84,6,179.56,1.838849091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?
11569,Kutubdia,28.5,15.9,76,0.4,1.6,8.1,690250.3,414997.4,21.83,91.84,6,252.81,1.880813592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.098612289
11570,Kutubdia,27.2,14.5,77,0.5,0.9,8.2,690250.3,414997.4,21.83,91.84,6,210.25,1.886490725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?
11571,Kutubdia,27.7,15.7,78,0.9,1.5,6.6,690250.3,414997.4,21.83,91.84,6,246.49,1.892094603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?
11572,Kutubdia,29.5,15.5,71,1,1.7,7.7,690250.3,414997.4,21.83,91.84,6,240.25,1.851258349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.386294361
11573,Kutubdia,29.5,15.5,74,1.2,1.7,8.9,690250.3,414997.4,21.83,91.84,6,240.25,1.86923172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?
11574,Kutubdia,27.1,14.5,74,1,0.9,7.3,690250.3,414997.4,21.83,91.84,6,210.25,1.86923172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?
11575,Kutubdia,27.5,15.8,76,1.1,2.3,8.1,690250.3,414997.4,21.83,91.84,6,249.64,1.880813592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,3.951243719
11576,Kutubdia,30,15.5,72,2.3,0.1,8.8,690250.3,414997.4,21.83,91.84,6,240.25,1.857332496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?
11577,Kutubdia,26.5,15.2,73,1.9,0.8,7.8,690250.3,414997.4,21.83,91.84,6,231.04,1.86332286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?
11578,Kutubdia,28.6,14.6,67,1.8,0.9,8.4,690250.3,414997.4,21.83,91.84,6,213.16,1.826074803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1.609437912
11579,Kutubdia,27.9,15.2,70,1.7,1.5,6.3,690250.3,414997.4,21.83,91.84,6,231.04,1.84509804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?
11580,Kutubdia,28.6,13.5,81,0.9,0.4,7.5,690250.3,414997.4,21.83,91.84,6,182.25,1.908485019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?
11581,Kutubdia,30.33103448,17.35862069,75.62857143,1.3,1.210344828,8.686666667,690250.3,414997.4,21.83,91.84,6,301.3217123,1.878685897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?
11582,Kutubdia,30.33103448,17.35862069,75.62857143,1.3,1.210344828,8.686666667,690250.3,414997.4,21.83,91.84,6,301.3217123,1.878685897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2.833213344
11583,Kutubdia,30.33103448,17.35862069,77,1.4,1.210344828,8.686666667,690250.3,414997.4,21.83,91.84,6,301.3217123,1.886490725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?
11584,Kutubdia,30.33103448,17.35862069,76,0.9,1.210344828,8.686666667,690250.3,414997.4,21.83,91.84,6,301.3217123,1.880813592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.098612289
11585,Kutubdia,30.33103448,17.35862069,76,1.3,1.210344828,8.686666667,690250.3,414997.4,21.83,91.84,6,301.3217123,1.880813592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2.833213344
11586,Kutubdia,30.33103448,17.35862069,76,1.3,1.210344828,8.686666667,690250.3,414997.4,21.83,91.84,6,301.3217123,1.880813592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2.833213344
11587,Kutubdia,30.33103448,17.35862069,76,1.3,1.210344828,8.686666667,690250.3,414997.4,21.83,91.84,6,301.3217123,1.880813592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2.833213344
11588,Kutubdia,30.33103448,17.35862069,76,1.3,1.210344828,8.8,690250.3,414997.4,21.83,91.84,6,301.3217123,1.880813592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2.833213344
11589,Kutubdia,29.2,17.2,72,1.7,1.1,8.3,690250.3,414997.4,21.83,91.84,6,295.84,1.857332496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.386294361
11590,Kutubdia,28.6,17.4,69,1.8,2.6,9.4,690250.3,414997.4,21.83,91.84,6,302.76,1.838849091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?
11591,Kutubdia,30.2,17.4,81,1.6,1.4,8.4,690250.3,414997.4,21.83,91.84,6,302.76,1.908485019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3.218875825
11592,Kutubdia,30,17.6,78,1.3,1.5,8.7,690250.3,414997.4,21.83,91.84,6,309.76,1.892094603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?
11593,Kutubdia,29.6,17.5,78,1.4,1.3,9,690250.3,414997.4,21.83,91.84,6,306.25,1.892094603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?
11594,Kutubdia,30,18.5,81,1.6,2.9,7.4,690250.3,414997.4,21.83,91.84,6,342.25,1.908485019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,4.025351691
11595,Kutubdia,30.9,17.5,78,1.7,0.4,9,690250.3,414997.4,21.83,91.84,6,306.25,1.892094603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?
11596,Kutubdia,28,16.7,78,1.5,1.8,7.1,690250.3,414997.4,21.83,91.84,6,278.89,1.892094603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,4.927253685
11597,Kutubdia,28,17.8,85,1.3,1.1,8.4,690250.3,414997.4,21.83,91.84,6,316.84,1.929418926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,4.406719247
11598,Kutubdia,32.2,16.4,71,1.3,0.7,9.6,690250.3,414997.4,21.83,91.84,6,268.96,1.851258349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2.302585093
11599,Kutubdia,30,16.9,75,0.9,0.7,8.7,690250.3,414997.4,21.83,91.84,6,285.61,1.875061263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,4.718498871
11600,Kutubdia,35,16.2,75,2,0.9,9.4,690250.3,414997.4,21.83,91.84,6,262.44,1.875061263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,3.496507561
11601,Kutubdia,30.7,16.1,73,1.3,1.1,9.4,690250.3,414997.4,21.83,91.84,6,259.21,1.86332286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2.079441542
11602,Kutubdia,29.7,17.5,83,1.1,1.5,8.3,690250.3,414997.4,21.83,91.84,6,306.25,1.919078092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,3.433987204
11603,Kutubdia,32.2,18.4,82,1.3,1,9.7,690250.3,414997.4,21.83,91.84,6,338.56,1.913813852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?
11604,Kutubdia,31.6,16.8,69,1.3,2,8.2,690250.3,414997.4,21.83,91.84,6,282.24,1.838849091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.098612289
11605,Kutubdia,30.4,16.8,76,0.6,0.8,9.4,690250.3,414997.4,21.83,91.84,6,282.24,1.880813592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2.995732274
11606,Kutubdia,31.5,17,74,0.7,0.5,8.8,690250.3,414997.4,21.83,91.84,6,289,1.86923172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?
11607,Kutubdia,29.8,17.8,75,0.7,1,9,690250.3,414997.4,21.83,91.84,6,316.84,1.875061263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?
11608,Kutubdia,29.4,16.5,75,0.9,0.5,8.3,690250.3,414997.4,21.83,91.84,6,272.25,1.875061263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?
11609,Kutubdia,31.1,19.1,75,1.4,1.3,9.5,690250.3,414997.4,21.83,91.84,6,364.81,1.875061263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?
11610,Kutubdia,31.2,19.4,82,1.1,1.3,8.4,690250.3,414997.4,21.83,91.84,6,376.36,1.913813852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?
11611,Kutubdia,30.3,18,75,1.5,2.1,7.4,690250.3,414997.4,21.83,91.84,6,324,1.875061263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,4.762173935
11612,Kutubdia,29,16.1,71,1.1,1.1,8.6,690250.3,414997.4,21.83,91.84,6,259.21,1.851258349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.791759469
11613,Kutubdia,30.5,17.8,71,2.1,0.6,8.8,690250.3,414997.4,21.83,91.84,6,316.84,1.851258349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?
11614,Kutubdia,30.3,17.2,69,1.5,1.5,8.3,690250.3,414997.4,21.83,91.84,6,295.84,1.838849091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.693147181
11615,Kutubdia,29.6,17.7,70,1.6,0.4,9.1,690250.3,414997.4,21.83,91.84,6,313.29,1.84509804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?
11616,Kutubdia,30.6,16.6,68,1.7,0.7,8.9,690250.3,414997.4,21.83,91.84,6,275.56,1.832508913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?
11617,Kutubdia,30,17.5,81,1.4,1.3,8.3,690250.3,414997.4,21.83,91.84,6,306.25,1.908485019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11618,Kutubdia,33.04482759,21.23103448,79.54285714,1.7,1.906896552,8.683333333,690250.3,414997.4,21.83,91.84,6,450.7568251,1.900601187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?
11619,Kutubdia,33.04482759,21.23103448,79.54285714,1.7,1.906896552,8.683333333,690250.3,414997.4,21.83,91.84,6,450.7568251,1.900601187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,3.828641396
11620,Kutubdia,33.04482759,21.23103448,77,2.1,1.906896552,8.683333333,690250.3,414997.4,21.83,91.84,6,450.7568251,1.886490725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?
11621,Kutubdia,33.04482759,21.23103448,80,1.9,1.906896552,8.683333333,690250.3,414997.4,21.83,91.84,6,450.7568251,1.903089987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?
11622,Kutubdia,33.04482759,21.23103448,80,1.7,1.906896552,8.683333333,690250.3,414997.4,21.83,91.84,6,450.7568251,1.903089987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,3.828641396
11623,Kutubdia,33.04482759,21.23103448,80,1.7,1.906896552,8.683333333,690250.3,414997.4,21.83,91.84,6,450.7568251,1.903089987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,3.828641396
11624,Kutubdia,33.04482759,21.23103448,80,1.7,1.906896552,8.683333333,690250.3,414997.4,21.83,91.84,6,450.7568251,1.903089987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,3.828641396
11625,Kutubdia,33.04482759,21.23103448,80,1.7,1.906896552,8.9,690250.3,414997.4,21.83,91.84,6,450.7568251,1.903089987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,3.828641396
11626,Kutubdia,30.3,22.3,82,2.7,2.9,9.5,690250.3,414997.4,21.83,91.84,6,497.29,1.913813852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,3.258096538
11627,Kutubdia,32.6,20.9,79,2.1,1.4,10.4,690250.3,414997.4,21.83,91.84,6,436.81,1.897627091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?
11628,Kutubdia,33,21.2,80,2,2.7,9,690250.3,414997.4,21.83,91.84,6,449.44,1.903089987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2.302585093
11629,Kutubdia,33,21.4,81,1.5,2.2,9.7,690250.3,414997.4,21.83,91.84,6,457.96,1.908485019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?
11630,Kutubdia,32.7,20.4,77,1.6,2,9,690250.3,414997.4,21.83,91.84,6,416.16,1.886490725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?
11631,Kutubdia,31,20.1,82,1.7,3.6,7.6,690250.3,414997.4,21.83,91.84,6,404.01,1.913813852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,5.991464547
