,Station Names,Max Temp,Min Temp,Relative Humidity,Wind Speed,Cloud Coverage,Bright Sunshine,Station Number,X_COR,Y_COR,LATITUDE,LONGITUDE,ALT,Period,Rainfall,Station_Barisal,Station_Bhola,Station_Bogra,Station_Chandpur,Station_Chittagong (City-Ambagan),Station_Chittagong (IAP-Patenga),Station_Chuadanga,Station_Comilla,Station_Coxs Bazar,Station_Dhaka,Station_Dinajpur,Station_Faridpur,Station_Feni,Station_Hatiya,Station_Ishurdi,Station_Jessore,Station_Khepupara,Station_Khulna,Station_Kutubdia,Station_Madaripur,Station_Maijdee Court,Station_Mongla,Station_Mymensingh,Station_Patuakhali,Station_Rajshahi,Station_Rangamati,Station_Rangpur,Station_Sandwip,Station_Satkhira,Station_Sitakunda,Station_Srimangal,Station_Syedpur,Station_Sylhet,Station_Tangail,Station_Teknaf
13615,Mymensingh,31.7,15.3,75.0,0.9,0.5,8.0,41886,540975.3,737535.8,24.75,90.41,19,2009.02,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13616,Mymensingh,30.0,14.9,75.0,0.9,1.3,7.1,41886,540975.3,737535.8,24.75,90.41,19,2010.02,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13617,Mymensingh,29.5,15.3,73.0,1.5,1.3,6.7,41886,540975.3,737535.8,24.75,90.41,19,2011.02,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13618,Mymensingh,31.3,13.9,71.0,1.6,0.7,7.2,41886,540975.3,737535.8,24.75,90.41,19,2012.02,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13619,Mymensingh,32.5,15.5,71.0,1.4,1.3,6.7,41886,540975.3,737535.8,24.75,90.41,19,2013.02,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13620,Mymensingh,36.6,18.2,65.0,1.17037037,2.0,7.177142857000001,41886,540975.3,737535.8,24.75,90.41,19,1948.03,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13621,Mymensingh,32.6,18.2,66.0,1.17037037,2.2,7.177142857000001,41886,540975.3,737535.8,24.75,90.41,19,1949.03,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13622,Mymensingh,34.9,16.6,76.0,1.17037037,2.6,7.177142857000001,41886,540975.3,737535.8,24.75,90.41,19,1950.03,64.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13623,Mymensingh,37.1,17.1,68.0,1.17037037,2.2,7.177142857000001,41886,540975.3,737535.8,24.75,90.41,19,1951.03,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13624,Mymensingh,33.8,16.0,73.0,1.17037037,3.3,7.177142857000001,41886,540975.3,737535.8,24.75,90.41,19,1952.03,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13625,Mymensingh,36.0,19.6,79.0,1.17037037,4.7,7.177142857000001,41886,540975.3,737535.8,24.75,90.41,19,1953.03,107.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13626,Mymensingh,37.1,17.7,67.0,1.17037037,1.0,7.177142857000001,41886,540975.3,737535.8,24.75,90.41,19,1954.03,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13627,Mymensingh,36.6,18.8,74.0,1.17037037,3.5,7.177142857000001,41886,540975.3,737535.8,24.75,90.41,19,1955.03,55.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13628,Mymensingh,34.9,19.0,71.0,1.17037037,3.2,7.177142857000001,41886,540975.3,737535.8,24.75,90.41,19,1956.03,67.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13629,Mymensingh,35.4,18.0,62.0,1.17037037,1.6,7.177142857000001,41886,540975.3,737535.8,24.75,90.41,19,1957.03,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13630,Mymensingh,36.9,18.6,62.0,1.17037037,1.3,7.177142857000001,41886,540975.3,737535.8,24.75,90.41,19,1958.03,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13631,Mymensingh,37.6,17.7,63.0,1.17037037,2.0,7.177142857000001,41886,540975.3,737535.8,24.75,90.41,19,1959.03,158.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13632,Mymensingh,36.0,17.7,64.0,0.8,2.2,7.177142857000001,41886,540975.3,737535.8,24.75,90.41,19,1960.03,69.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13633,Mymensingh,36.0,20.4,73.0,0.8,3.2,7.177142857000001,41886,540975.3,737535.8,24.75,90.41,19,1961.03,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13634,Mymensingh,37.1,17.3,50.0,0.4,0.6,7.177142857000001,41886,540975.3,737535.8,24.75,90.41,19,1962.03,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13635,Mymensingh,34.9,17.9,70.0,0.3,1.6,7.177142857000001,41886,540975.3,737535.8,24.75,90.41,19,1963.03,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13636,Mymensingh,35.6,19.5,69.0,0.4,2.3,7.177142857000001,41886,540975.3,737535.8,24.75,90.41,19,1964.03,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13637,Mymensingh,33.9,17.1,62.0,0.6,2.0,7.177142857000001,41886,540975.3,737535.8,24.75,90.41,19,1965.03,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13638,Mymensingh,36.8,17.3,64.0,0.4,1.9,7.177142857000001,41886,540975.3,737535.8,24.75,90.41,19,1966.03,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13639,Mymensingh,33.9,18.2,68.0,0.4,3.2,7.177142857000001,41886,540975.3,737535.8,24.75,90.41,19,1967.03,46.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13640,Mymensingh,37.2,18.2,60.0,0.3,2.1,7.177142857000001,41886,540975.3,737535.8,24.75,90.41,19,1968.03,37.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13641,Mymensingh,35.0,19.0,66.0,0.4,2.2,7.177142857000001,41886,540975.3,737535.8,24.75,90.41,19,1969.03,139.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13642,Mymensingh,36.1,18.6,61.0,0.4,2.8,7.177142857000001,41886,540975.3,737535.8,24.75,90.41,19,1970.03,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13643,Mymensingh,32.6,18.2,66.0,1.1,2.2,7.177142857000001,41886,540975.3,737535.8,24.75,90.41,19,1971.03,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13644,Mymensingh,32.6,18.1,66.0,0.9,2.2,7.177142857000001,41886,540975.3,737535.8,24.75,90.41,19,1972.03,52.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13645,Mymensingh,32.6,18.2,66.0,1.1,2.2,7.177142857000001,41886,540975.3,737535.8,24.75,90.41,19,1973.03,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13646,Mymensingh,37.2,17.3,66.0,0.5,1.8,7.177142857000001,41886,540975.3,737535.8,24.75,90.41,19,1974.03,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13647,Mymensingh,36.7,17.5,66.0,0.2,1.7,7.177142857000001,41886,540975.3,737535.8,24.75,90.41,19,1975.03,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13648,Mymensingh,37.2,16.2,66.0,0.1,2.1,7.177142857000001,41886,540975.3,737535.8,24.75,90.41,19,1976.03,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13649,Mymensingh,32.6,18.2,61.0,2.9,2.3,7.177142857000001,41886,540975.3,737535.8,24.75,90.41,19,1977.03,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13650,Mymensingh,34.2,16.3,53.0,1.7,2.5,7.177142857000001,41886,540975.3,737535.8,24.75,90.41,19,1978.03,46.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13651,Mymensingh,37.1,17.1,54.0,1.3,1.7,8.8,41886,540975.3,737535.8,24.75,90.41,19,1979.03,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13652,Mymensingh,36.5,18.3,54.0,1.6,3.3,7.0,41886,540975.3,737535.8,24.75,90.41,19,1980.03,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13653,Mymensingh,34.1,18.4,54.0,2.0,3.4,7.4,41886,540975.3,737535.8,24.75,90.41,19,1981.03,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13654,Mymensingh,35.6,18.4,57.0,1.1,2.5,7.4,41886,540975.3,737535.8,24.75,90.41,19,1982.03,65.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13655,Mymensingh,34.6,18.2,57.0,1.7,2.2,8.3,41886,540975.3,737535.8,24.75,90.41,19,1983.03,66.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13656,Mymensingh,34.8,18.5,59.0,1.3,1.3,7.4,41886,540975.3,737535.8,24.75,90.41,19,1984.03,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13657,Mymensingh,34.9,20.9,65.0,2.1,2.8,6.3,41886,540975.3,737535.8,24.75,90.41,19,1985.03,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13658,Mymensingh,36.2,18.3,54.0,1.1,1.3,8.5,41886,540975.3,737535.8,24.75,90.41,19,1986.03,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13659,Mymensingh,35.2,19.4,72.0,1.8,2.8,7.6,41886,540975.3,737535.8,24.75,90.41,19,1987.03,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13660,Mymensingh,34.1,19.4,76.0,1.6,2.2,7.4,41886,540975.3,737535.8,24.75,90.41,19,1988.03,115.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13661,Mymensingh,34.1,18.0,70.0,1.2,1.6,7.6,41886,540975.3,737535.8,24.75,90.41,19,1989.03,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13662,Mymensingh,33.7,17.7,75.0,1.3,3.2,6.0,41886,540975.3,737535.8,24.75,90.41,19,1990.03,67.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13663,Mymensingh,37.0,17.8,70.0,0.8,1.9,6.7,41886,540975.3,737535.8,24.75,90.41,19,1991.03,44.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13664,Mymensingh,36.5,19.3,68.0,1.5,1.4,7.1,41886,540975.3,737535.8,24.75,90.41,19,1992.03,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13665,Mymensingh,33.5,17.3,67.0,1.5,1.9,6.9,41886,540975.3,737535.8,24.75,90.41,19,1993.03,44.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13666,Mymensingh,36.7,18.9,70.0,2.1,2.7,6.8,41886,540975.3,737535.8,24.75,90.41,19,1994.03,123.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13667,Mymensingh,36.2,17.6,65.0,1.2,2.0,6.7,41886,540975.3,737535.8,24.75,90.41,19,1995.03,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13668,Mymensingh,35.0,19.9,73.0,1.3,1.8,7.3,41886,540975.3,737535.8,24.75,90.41,19,1996.03,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13669,Mymensingh,34.0,19.5,71.0,1.5,2.0,8.2,41886,540975.3,737535.8,24.75,90.41,19,1997.03,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13670,Mymensingh,32.5,17.2,72.0,1.0,2.3,7.5,41886,540975.3,737535.8,24.75,90.41,19,1998.03,68.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13671,Mymensingh,34.4,19.0,69.0,1.1,0.8,8.5,41886,540975.3,737535.8,24.75,90.41,19,1999.03,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13672,Mymensingh,35.0,18.6,77.0,1.2,2.5,6.9,41886,540975.3,737535.8,24.75,90.41,19,2000.03,74.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13673,Mymensingh,33.7,18.3,71.0,1.0,1.5,7.8,41886,540975.3,737535.8,24.75,90.41,19,2001.03,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13674,Mymensingh,33.7,18.7,74.0,1.1,2.3,7.7,41886,540975.3,737535.8,24.75,90.41,19,2002.03,41.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13675,Mymensingh,32.5,18.1,75.0,1.3,2.8,7.4,41886,540975.3,737535.8,24.75,90.41,19,2003.03,87.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13676,Mymensingh,33.8,21.3,76.0,1.4,2.5,6.7,41886,540975.3,737535.8,24.75,90.41,19,2004.03,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13677,Mymensingh,33.0,20.6,80.0,1.5,3.4,5.5,41886,540975.3,737535.8,24.75,90.41,19,2005.03,77.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13678,Mymensingh,35.0,19.1,76.0,0.8,1.5,6.8,41886,540975.3,737535.8,24.75,90.41,19,2006.03,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13679,Mymensingh,34.5,17.7,75.0,0.8,1.5,7.2,41886,540975.3,737535.8,24.75,90.41,19,2007.03,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13680,Mymensingh,31.9,20.3,81.0,1.0,3.3,5.3,41886,540975.3,737535.8,24.75,90.41,19,2008.03,96.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13681,Mymensingh,33.0,18.9,76.0,1.0,2.1,6.7,41886,540975.3,737535.8,24.75,90.41,19,2009.03,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13682,Mymensingh,35.7,20.7,74.0,1.9,2.2,6.7,41886,540975.3,737535.8,24.75,90.41,19,2010.03,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13683,Mymensingh,33.0,19.7,73.0,2.3,2.9,7.0,41886,540975.3,737535.8,24.75,90.41,19,2011.03,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13684,Mymensingh,34.8,19.2,73.0,1.8,1.1,7.2,41886,540975.3,737535.8,24.75,90.41,19,2012.03,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13685,Mymensingh,35.0,19.6,75.0,2.3,1.4,6.9,41886,540975.3,737535.8,24.75,90.41,19,2013.03,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13686,Mymensingh,35.9,22.1,71.0,1.72037037,4.6,7.0171428570000005,41886,540975.3,737535.8,24.75,90.41,19,1948.04,176.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13687,Mymensingh,33.6,22.1,71.0,1.72037037,3.8,7.0171428570000005,41886,540975.3,737535.8,24.75,90.41,19,1949.04,93.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13688,Mymensingh,37.7,21.5,70.0,1.72037037,3.6,7.0171428570000005,41886,540975.3,737535.8,24.75,90.41,19,1950.04,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13689,Mymensingh,37.7,20.2,70.0,1.72037037,3.8,7.0171428570000005,41886,540975.3,737535.8,24.75,90.41,19,1951.04,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13690,Mymensingh,37.7,20.8,71.0,1.72037037,4.2,7.0171428570000005,41886,540975.3,737535.8,24.75,90.41,19,1952.04,96.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13691,Mymensingh,37.7,22.7,75.0,1.72037037,3.6,7.0171428570000005,41886,540975.3,737535.8,24.75,90.41,19,1953.04,229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13692,Mymensingh,37.4,22.9,75.0,1.72037037,4.6,7.0171428570000005,41886,540975.3,737535.8,24.75,90.41,19,1954.04,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13693,Mymensingh,36.6,21.8,72.0,1.72037037,3.5,7.0171428570000005,41886,540975.3,737535.8,24.75,90.41,19,1955.04,46.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13694,Mymensingh,37.4,22.7,72.0,1.72037037,4.0,7.0171428570000005,41886,540975.3,737535.8,24.75,90.41,19,1956.04,104.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13695,Mymensingh,37.7,22.8,62.0,1.72037037,2.9,7.0171428570000005,41886,540975.3,737535.8,24.75,90.41,19,1957.04,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13696,Mymensingh,37.7,23.1,72.0,1.72037037,4.3,7.0171428570000005,41886,540975.3,737535.8,24.75,90.41,19,1958.04,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13697,Mymensingh,37.7,23.4,71.0,1.72037037,3.7,7.0171428570000005,41886,540975.3,737535.8,24.75,90.41,19,1959.04,45.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13698,Mymensingh,37.7,23.0,59.0,1.0,2.4,7.0171428570000005,41886,540975.3,737535.8,24.75,90.41,19,1960.04,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13699,Mymensingh,37.1,23.0,73.0,0.8,2.8,7.0171428570000005,41886,540975.3,737535.8,24.75,90.41,19,1961.04,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13700,Mymensingh,37.7,22.4,66.0,0.7,3.3,7.0171428570000005,41886,540975.3,737535.8,24.75,90.41,19,1962.04,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13701,Mymensingh,37.7,21.0,72.0,1.0,4.1,7.0171428570000005,41886,540975.3,737535.8,24.75,90.41,19,1963.04,74.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13702,Mymensingh,35.0,21.9,80.0,0.8,5.6,7.0171428570000005,41886,540975.3,737535.8,24.75,90.41,19,1964.04,101.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13703,Mymensingh,37.4,22.8,64.0,0.9,3.5,7.0171428570000005,41886,540975.3,737535.8,24.75,90.41,19,1965.04,59.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13704,Mymensingh,37.2,21.9,63.0,0.8,3.7,7.0171428570000005,41886,540975.3,737535.8,24.75,90.41,19,1966.04,110.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13705,Mymensingh,37.2,20.2,58.0,0.6,3.6,7.0171428570000005,41886,540975.3,737535.8,24.75,90.41,19,1967.04,74.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13706,Mymensingh,36.7,22.1,65.0,0.2,3.8,7.0171428570000005,41886,540975.3,737535.8,24.75,90.41,19,1968.04,39.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13707,Mymensingh,35.6,22.2,74.0,0.6,3.2,7.0171428570000005,41886,540975.3,737535.8,24.75,90.41,19,1969.04,169.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13708,Mymensingh,37.2,23.1,68.0,0.4,4.0,7.0171428570000005,41886,540975.3,737535.8,24.75,90.41,19,1970.04,117.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13709,Mymensingh,33.6,22.1,71.0,1.7,3.8,7.0171428570000005,41886,540975.3,737535.8,24.75,90.41,19,1971.04,93.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13710,Mymensingh,37.2,21.4,71.0,0.8,3.8,7.0171428570000005,41886,540975.3,737535.8,24.75,90.41,19,1972.04,89.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13711,Mymensingh,37.2,23.3,71.0,0.9,3.6,7.0171428570000005,41886,540975.3,737535.8,24.75,90.41,19,1973.04,114.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
